Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1082154,-,-,-,-3.99,-79.26,-5,2456,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Wind Direction
2018,6,1,18,0,0.2,88.56,15.3,764,20,102
2018,6,1,18,30,0.2,88.56,15.3,764,0,102
2018,6,1,19,0,0.2,95.29,14.200000000000001,765,0,129
2018,6,1,19,30,0.2,99.06,13.600000000000001,765,0,115
2018,6,1,20,0,0.30000000000000004,100,13,765,0,101
2018,6,1,20,30,0.30000000000000004,100,12.700000000000001,766,0,91
2018,6,1,21,0,0.4,100,12.4,766,0,81
2018,6,1,21,30,0.5,100,12.100000000000001,766,0,74
2018,6,1,22,0,0.5,100,11.8,766,0,67
2018,6,1,22,30,0.5,100,11.5,766,0,69
2018,6,1,23,0,0.6000000000000001,100,11.200000000000001,766,0,70
2018,6,1,23,30,0.6000000000000001,100,11,766,0,77
2018,6,2,0,0,0.7000000000000001,100,10.700000000000001,766,0,83
2018,6,2,0,30,0.8,100,10.5,765,0,87
2018,6,2,1,0,0.9,100,10.200000000000001,765,0,91
2018,6,2,1,30,1,100,10.100000000000001,765,0,91
2018,6,2,2,0,1,100,9.9,765,0,92
2018,6,2,2,30,1.1,100,9.8,765,0,92
2018,6,2,3,0,1.1,100,9.700000000000001,764,0,92
2018,6,2,3,30,1.1,100,9.600000000000001,764,0,92
2018,6,2,4,0,1.2000000000000002,100,9.600000000000001,764,0,92
2018,6,2,4,30,1.2000000000000002,100,9.600000000000001,765,0,92
2018,6,2,5,0,1.2000000000000002,100,9.5,765,0,92
2018,6,2,5,30,1.2000000000000002,100,9.700000000000001,765,0,93
2018,6,2,6,0,1.2000000000000002,100,9.8,765,0,95
2018,6,2,6,30,2,100,11.3,765,18,92
2018,6,2,7,0,2.8000000000000003,92.28,12.9,766,101,89
2018,6,2,7,30,3.3000000000000003,83.73,14.4,766,231,84
2018,6,2,8,0,3.8000000000000003,76.71000000000001,15.9,766,360,80
2018,6,2,8,30,4,70.64,17.2,766,476,79
2018,6,2,9,0,4.2,65.27,18.5,766,441,77
2018,6,2,9,30,4.3,61.34,19.5,766,539,77
2018,6,2,10,0,4.3,57.56,20.5,766,518,76
2018,6,2,10,30,4.2,55.14,21.200000000000003,766,567,76
2018,6,2,11,0,4.2,52.31,21.900000000000002,765,552,75
2018,6,2,11,30,4,51.370000000000005,22.200000000000003,765,493,75
2018,6,2,12,0,3.8000000000000003,50.53,22.400000000000002,765,529,74
2018,6,2,12,30,3.6,51.14,22.200000000000003,765,597,74
2018,6,2,13,0,3.3000000000000003,52.14,22,764,742,73
2018,6,2,13,30,3.1,53.42,21.6,764,736,73
2018,6,2,14,0,2.8000000000000003,55.5,21.200000000000003,764,593,72
2018,6,2,14,30,2.5,57.22,20.700000000000003,764,518,71
2018,6,2,15,0,2.2,59.9,20.200000000000003,764,594,70
2018,6,2,15,30,1.9000000000000001,62.550000000000004,19.5,764,575,70
2018,6,2,16,0,1.6,66.02,18.900000000000002,764,440,70
2018,6,2,16,30,1.2000000000000002,69.83,18,764,324,71
2018,6,2,17,0,0.9,75.06,17.2,765,230,73
2018,6,2,17,30,0.5,79.97,16.2,765,116,75
2018,6,2,18,0,0.1,86.97,15.3,765,28,77
2018,6,2,18,30,0.1,86.97,15.3,765,0,77
2018,6,2,19,0,0,94.10000000000001,14.3,766,0,86
2018,6,2,19,30,0.1,96.56,13.9,766,0,79
2018,6,2,20,0,0.2,98.87,13.600000000000001,767,0,73
2018,6,2,20,30,0.4,100,13.100000000000001,767,0,76
2018,6,2,21,0,0.6000000000000001,100,12.700000000000001,767,0,78
2018,6,2,21,30,0.7000000000000001,100,12.3,767,0,79
2018,6,2,22,0,0.9,100,12,767,0,79
2018,6,2,22,30,1,100,11.8,767,0,82
2018,6,2,23,0,1.1,100,11.600000000000001,767,0,85
2018,6,2,23,30,1.2000000000000002,100,11.4,767,0,88
2018,6,3,0,0,1.4000000000000001,100,11.200000000000001,767,0,91
2018,6,3,0,30,1.5,100,11,767,0,92
2018,6,3,1,0,1.5,100,10.8,767,0,94
2018,6,3,1,30,1.6,100,10.700000000000001,766,0,93
2018,6,3,2,0,1.6,100,10.5,766,0,92
2018,6,3,2,30,1.7000000000000002,100,10.4,766,0,92
2018,6,3,3,0,1.7000000000000002,100,10.3,766,0,91
2018,6,3,3,30,1.8,100,10.200000000000001,766,0,90
2018,6,3,4,0,1.9000000000000001,100,10.200000000000001,766,0,89
2018,6,3,4,30,1.9000000000000001,100,10.100000000000001,766,0,89
2018,6,3,5,0,2,100,10.100000000000001,766,0,88
2018,6,3,5,30,2.1,100,10.200000000000001,767,0,89
2018,6,3,6,0,2.1,100,10.3,767,0,89
2018,6,3,6,30,2.7,100,11.4,767,30,89
2018,6,3,7,0,3.2,96.72,12.600000000000001,767,122,88
2018,6,3,7,30,3.9000000000000004,89.46000000000001,13.8,767,151,87
2018,6,3,8,0,4.7,83.38,15,768,228,86
2018,6,3,8,30,5,77.23,16.2,768,328,86
2018,6,3,9,0,5.4,70.21000000000001,17.400000000000002,768,337,85
2018,6,3,9,30,5.5,65.94,18.400000000000002,768,331,84
2018,6,3,10,0,5.6000000000000005,61.03,19.3,768,377,83
2018,6,3,10,30,5.5,58.44,20,768,446,83
2018,6,3,11,0,5.5,55.46,20.700000000000003,767,524,82
2018,6,3,11,30,5.4,54.120000000000005,21.1,767,504,81
2018,6,3,12,0,5.300000000000001,52.24,21.6,767,443,80
2018,6,3,12,30,5.1000000000000005,52.56,21.5,767,497,79
2018,6,3,13,0,5,52.19,21.5,766,429,78
2018,6,3,13,30,4.800000000000001,53.480000000000004,21.1,766,413,77
2018,6,3,14,0,4.6000000000000005,54.54,20.8,766,331,77
2018,6,3,14,30,4.4,56.59,20.200000000000003,766,231,76
2018,6,3,15,0,4.2,58.77,19.700000000000003,766,229,76
2018,6,3,15,30,4,61.75,18.900000000000002,766,160,75
2018,6,3,16,0,3.7,65.59,18.1,766,156,75
2018,6,3,16,30,3.3000000000000003,69.41,17.2,766,59,75
2018,6,3,17,0,2.9000000000000004,75.39,16.3,767,51,75
2018,6,3,17,30,2.4000000000000004,80.35000000000001,15.3,767,24,76
2018,6,3,18,0,1.8,88.25,14.3,767,6,78
2018,6,3,18,30,1.8,88.25,14.3,767,0,78
2018,6,3,19,0,1.4000000000000001,93.13,13.4,768,0,80
2018,6,3,19,30,1.4000000000000001,95.59,13,768,0,80
2018,6,3,20,0,1.5,95.87,12.600000000000001,769,0,80
2018,6,3,20,30,1.6,98.42,12.200000000000001,769,0,81
2018,6,3,21,0,1.6,98.51,11.9,769,0,82
2018,6,3,21,30,1.7000000000000002,100,11.5,769,0,84
2018,6,3,22,0,1.8,100,11.100000000000001,769,0,86
2018,6,3,22,30,1.8,100,10.8,769,0,88
2018,6,3,23,0,1.9000000000000001,100,10.600000000000001,769,0,90
2018,6,3,23,30,2,100,10.4,769,0,92
2018,6,4,0,0,2,100,10.200000000000001,769,0,94
2018,6,4,0,30,2.1,100,10.100000000000001,769,0,94
2018,6,4,1,0,2.1,100,10,768,0,95
2018,6,4,1,30,2.2,100,9.9,768,0,94
2018,6,4,2,0,2.2,100,9.8,768,0,94
2018,6,4,2,30,2.3000000000000003,100,9.700000000000001,768,0,94
2018,6,4,3,0,2.4000000000000004,100,9.600000000000001,768,0,93
2018,6,4,3,30,2.5,100,9.5,768,0,92
2018,6,4,4,0,2.7,100,9.5,768,0,92
2018,6,4,4,30,2.8000000000000003,100,9.4,768,0,92
2018,6,4,5,0,2.9000000000000004,100,9.4,768,0,92
2018,6,4,5,30,3,100,9.4,768,0,92
2018,6,4,6,0,3.1,100,9.5,768,0,92
2018,6,4,6,30,3.6,99.49000000000001,10.200000000000001,768,6,92
2018,6,4,7,0,4.1000000000000005,98.09,10.9,769,27,92
2018,6,4,7,30,4.6000000000000005,91.82000000000001,11.9,769,47,92
2018,6,4,8,0,5.2,87,12.9,769,116,92
2018,6,4,8,30,5.5,81.53,13.9,769,173,92
2018,6,4,9,0,5.9,76.22,15,769,192,92
2018,6,4,9,30,6,71.05,16.1,769,235,92
2018,6,4,10,0,6.1000000000000005,66.26,17.2,769,281,92
2018,6,4,10,30,6.1000000000000005,63.410000000000004,17.900000000000002,769,553,92
2018,6,4,11,0,6.1000000000000005,60.27,18.7,769,618,92
2018,6,4,11,30,6,57.99,19.3,768,300,92
2018,6,4,12,0,5.9,56.38,19.8,768,320,92
2018,6,4,12,30,5.800000000000001,55.69,20,768,375,93
2018,6,4,13,0,5.7,55.39,20.1,767,370,93
2018,6,4,13,30,5.7,55.730000000000004,20,767,348,93
2018,6,4,14,0,5.6000000000000005,55.79,19.900000000000002,766,325,93
2018,6,4,14,30,5.5,56.83,19.6,766,398,93
2018,6,4,15,0,5.4,57.68,19.3,766,576,93
2018,6,4,15,30,5.2,60.25,18.6,766,512,92
2018,6,4,16,0,4.9,62.63,18,766,396,91
2018,6,4,16,30,4.4,66.7,17,766,338,90
2018,6,4,17,0,3.9000000000000004,72.46000000000001,16.1,767,207,89
2018,6,4,17,30,3.1,78.23,14.9,767,111,90
2018,6,4,18,0,2.3000000000000003,89.54,13.700000000000001,767,31,91
2018,6,4,18,30,2.3000000000000003,89.54,13.700000000000001,767,0,91
2018,6,4,19,0,2.1,94,13,768,0,89
2018,6,4,19,30,2.3000000000000003,95.86,12.700000000000001,768,0,88
2018,6,4,20,0,2.5,97.14,12.3,768,0,87
2018,6,4,20,30,2.5,99.08,12,768,0,88
2018,6,4,21,0,2.5,99.15,11.700000000000001,768,0,88
2018,6,4,21,30,2.6,100,11.4,768,0,89
2018,6,4,22,0,2.7,100,11.200000000000001,768,0,89
2018,6,4,22,30,2.8000000000000003,100,11,768,0,89
2018,6,4,23,0,2.8000000000000003,100,10.8,768,0,90
2018,6,4,23,30,2.9000000000000004,100,10.700000000000001,768,0,90
2018,6,5,0,0,2.9000000000000004,100,10.600000000000001,768,0,91
2018,6,5,0,30,2.9000000000000004,100,10.5,768,0,91
2018,6,5,1,0,2.9000000000000004,100,10.5,767,0,92
2018,6,5,1,30,2.9000000000000004,100,10.5,767,0,92
2018,6,5,2,0,2.9000000000000004,100,10.5,767,0,93
2018,6,5,2,30,2.9000000000000004,100,10.5,767,0,93
2018,6,5,3,0,3,100,10.4,766,0,92
2018,6,5,3,30,3,100,10.4,766,0,92
2018,6,5,4,0,3,100,10.4,766,0,92
2018,6,5,4,30,3,100,10.3,766,0,92
2018,6,5,5,0,2.9000000000000004,100,10.3,767,0,92
2018,6,5,5,30,3,100,10.4,767,0,91
2018,6,5,6,0,3,100,10.4,767,0,91
2018,6,5,6,30,3.6,98.21000000000001,11.3,767,25,90
2018,6,5,7,0,4.1000000000000005,94.57000000000001,12.100000000000001,767,99,89
2018,6,5,7,30,4.800000000000001,88.7,13.100000000000001,768,135,89
2018,6,5,8,0,5.4,81.49,14.100000000000001,768,203,89
2018,6,5,8,30,5.7,75.92,15.200000000000001,768,259,89
2018,6,5,9,0,6,68.79,16.3,768,314,89
2018,6,5,9,30,6.1000000000000005,64.58,17.3,768,444,89
2018,6,5,10,0,6.1000000000000005,59.56,18.3,768,468,89
2018,6,5,10,30,6.1000000000000005,57.38,18.900000000000002,768,612,89
2018,6,5,11,0,6.1000000000000005,54.51,19.6,767,590,90
2018,6,5,11,30,6,53.18,20,767,379,91
2018,6,5,12,0,5.9,51.82,20.400000000000002,767,594,91
2018,6,5,12,30,5.7,51.44,20.5,766,858,92
2018,6,5,13,0,5.6000000000000005,51.35,20.6,766,528,93
2018,6,5,13,30,5.5,51.99,20.400000000000002,766,173,94
2018,6,5,14,0,5.4,52.27,20.3,765,299,94
2018,6,5,14,30,5.2,53.57,19.900000000000002,765,372,95
2018,6,5,15,0,5.1000000000000005,54.94,19.5,765,295,95
2018,6,5,15,30,4.800000000000001,57.03,18.900000000000002,765,225,95
2018,6,5,16,0,4.6000000000000005,59.67,18.3,765,99,94
2018,6,5,16,30,4,63.13,17.400000000000002,765,91,94
2018,6,5,17,0,3.5,68.93,16.5,765,147,94
2018,6,5,17,30,2.8000000000000003,74.03,15.4,766,123,94
2018,6,5,18,0,2.1,85.13,14.200000000000001,766,31,94
2018,6,5,18,30,2.1,85.13,14.200000000000001,766,0,94
2018,6,5,19,0,1.4000000000000001,91.16,13.3,767,0,97
2018,6,5,19,30,1.4000000000000001,92.96000000000001,13,767,0,98
2018,6,5,20,0,1.3,95.02,12.700000000000001,767,0,100
2018,6,5,20,30,1.3,96.91,12.4,767,0,98
2018,6,5,21,0,1.4000000000000001,98.31,12.100000000000001,767,0,96
2018,6,5,21,30,1.3,99.61,11.9,767,0,95
2018,6,5,22,0,1.3,100,11.600000000000001,768,0,94
2018,6,5,22,30,1.4000000000000001,100,11.4,767,0,93
2018,6,5,23,0,1.6,100,11.100000000000001,767,0,92
2018,6,5,23,30,1.6,100,10.8,767,0,92
2018,6,6,0,0,1.7000000000000002,100,10.5,767,0,92
2018,6,6,0,30,1.8,100,10.3,767,0,93
2018,6,6,1,0,1.8,100,10.100000000000001,767,0,93
2018,6,6,1,30,1.8,100,9.9,766,0,93
2018,6,6,2,0,1.8,100,9.700000000000001,766,0,94
2018,6,6,2,30,1.8,100,9.5,766,0,94
2018,6,6,3,0,1.8,100,9.3,766,0,94
2018,6,6,3,30,1.8,100,9.200000000000001,766,0,93
2018,6,6,4,0,1.8,100,9.1,766,0,93
2018,6,6,4,30,1.8,100,9,766,0,93
2018,6,6,5,0,1.8,100,8.9,766,0,92
2018,6,6,5,30,1.9000000000000001,100,9,766,0,92
2018,6,6,6,0,2,100,9.1,766,0,92
2018,6,6,6,30,2.8000000000000003,98.01,10.4,766,29,92
2018,6,6,7,0,3.6,89.38,11.700000000000001,766,119,91
2018,6,6,7,30,4.2,82.09,13,766,205,91
2018,6,6,8,0,4.800000000000001,73.55,14.4,767,292,91
2018,6,6,8,30,5.1000000000000005,68.54,15.5,767,346,92
2018,6,6,9,0,5.300000000000001,62.78,16.7,767,358,92
2018,6,6,9,30,5.4,59.32,17.6,767,457,92
2018,6,6,10,0,5.4,56.2,18.5,767,510,92
2018,6,6,10,30,5.4,54.07,19.1,766,499,92
2018,6,6,11,0,5.4,52.370000000000005,19.700000000000003,766,504,91
2018,6,6,11,30,5.300000000000001,50.77,20.200000000000003,766,543,90
2018,6,6,12,0,5.2,49.550000000000004,20.700000000000003,766,581,90
2018,6,6,12,30,5.1000000000000005,48.95,20.900000000000002,766,534,89
2018,6,6,13,0,4.9,48.47,21.1,765,611,88
2018,6,6,13,30,4.800000000000001,48.77,21,765,723,88
2018,6,6,14,0,4.6000000000000005,48.92,21,765,716,87
2018,6,6,14,30,4.4,49.82,20.700000000000003,765,632,88
2018,6,6,15,0,4.1000000000000005,51.03,20.3,764,631,88
2018,6,6,15,30,3.9000000000000004,52.96,19.700000000000003,764,585,88
2018,6,6,16,0,3.6,55.300000000000004,19.1,764,476,88
2018,6,6,16,30,3.2,58.57,18.2,765,349,88
2018,6,6,17,0,2.8000000000000003,64.31,17.2,765,240,89
2018,6,6,17,30,2.2,69.83,15.9,765,124,91
2018,6,6,18,0,1.6,81.94,14.600000000000001,765,32,92
2018,6,6,18,30,1.6,81.94,14.600000000000001,765,0,92
2018,6,6,19,0,1,88.31,13.600000000000001,766,0,94
2018,6,6,19,30,0.9,90.64,13.200000000000001,766,0,96
2018,6,6,20,0,0.7000000000000001,93.56,12.8,766,0,97
2018,6,6,20,30,0.7000000000000001,95.41,12.5,766,0,95
2018,6,6,21,0,0.7000000000000001,98.09,12.200000000000001,766,0,94
2018,6,6,21,30,0.7000000000000001,99.38,12,766,0,89
2018,6,6,22,0,0.7000000000000001,100,11.700000000000001,766,0,84
2018,6,6,22,30,0.8,100,11.4,766,0,82
2018,6,6,23,0,0.9,100,11.100000000000001,766,0,79
2018,6,6,23,30,0.9,100,10.8,766,0,80
2018,6,7,0,0,0.9,100,10.600000000000001,766,0,81
2018,6,7,0,30,0.9,100,10.3,766,0,83
2018,6,7,1,0,1,100,10.100000000000001,766,0,84
2018,6,7,1,30,0.9,100,9.8,766,0,85
2018,6,7,2,0,0.9,100,9.5,765,0,86
2018,6,7,2,30,0.9,100,9.3,765,0,86
2018,6,7,3,0,0.9,100,9.200000000000001,765,0,87
2018,6,7,3,30,0.9,100,9,765,0,88
2018,6,7,4,0,1,100,8.8,765,0,89
2018,6,7,4,30,1,100,8.700000000000001,765,0,90
2018,6,7,5,0,1.1,100,8.6,765,0,92
2018,6,7,5,30,1.2000000000000002,100,8.700000000000001,766,0,92
2018,6,7,6,0,1.3,100,8.8,766,0,93
2018,6,7,6,30,2.1,99.73,10.3,766,29,93
2018,6,7,7,0,2.9000000000000004,88.97,11.700000000000001,766,121,92
2018,6,7,7,30,3.4000000000000004,80.13,13.3,766,229,91
2018,6,7,8,0,3.9000000000000004,70.91,14.9,767,358,89
2018,6,7,8,30,4.2,64.85,16.3,767,475,89
2018,6,7,9,0,4.4,59.43,17.7,767,584,88
2018,6,7,9,30,4.6000000000000005,55.480000000000004,18.8,767,683,89
2018,6,7,10,0,4.7,52.95,19.8,767,769,89
2018,6,7,10,30,4.800000000000001,50.65,20.5,766,840,89
2018,6,7,11,0,4.800000000000001,49.6,21.1,766,895,90
2018,6,7,11,30,4.9,48.4,21.5,766,932,90
2018,6,7,12,0,4.9,47.9,21.8,766,925,90
2018,6,7,12,30,4.9,47.61,21.900000000000002,766,892,90
2018,6,7,13,0,5,47.38,21.900000000000002,765,801,90
2018,6,7,13,30,4.9,47.67,21.8,765,858,90
2018,6,7,14,0,4.9,48.160000000000004,21.6,765,754,91
2018,6,7,14,30,4.7,49.35,21.200000000000003,765,559,91
2018,6,7,15,0,4.6000000000000005,50.96,20.700000000000003,765,604,91
2018,6,7,15,30,4.3,52.88,20.1,765,526,91
2018,6,7,16,0,4.1000000000000005,55.53,19.5,765,397,91
2018,6,7,16,30,3.7,59.09,18.5,765,341,91
2018,6,7,17,0,3.2,64.79,17.6,766,241,92
2018,6,7,17,30,2.5,69.88,16.400000000000002,766,124,93
2018,6,7,18,0,1.8,82.41,15.100000000000001,766,32,95
2018,6,7,18,30,1.8,82.41,15.100000000000001,766,0,95
2018,6,7,19,0,1.2000000000000002,89.59,14,767,0,99
2018,6,7,19,30,1.1,91.34,13.700000000000001,767,0,101
2018,6,7,20,0,1,94.39,13.3,767,0,103
2018,6,7,20,30,1,95.63,13.100000000000001,767,0,102
2018,6,7,21,0,1,98.21000000000001,12.9,767,0,101
2018,6,7,21,30,0.9,99.5,12.700000000000001,767,0,97
2018,6,7,22,0,0.9,100,12.4,767,0,94
2018,6,7,22,30,0.8,100,12.200000000000001,767,0,91
2018,6,7,23,0,0.8,100,11.9,767,0,88
2018,6,7,23,30,0.8,100,11.600000000000001,767,0,87
2018,6,8,0,0,0.9,100,11.4,767,0,85
2018,6,8,0,30,1,100,11.200000000000001,767,0,87
2018,6,8,1,0,1.2000000000000002,100,11,767,0,88
2018,6,8,1,30,1.2000000000000002,100,10.8,766,0,90
2018,6,8,2,0,1.3,100,10.600000000000001,766,0,91
2018,6,8,2,30,1.4000000000000001,100,10.4,766,0,93
2018,6,8,3,0,1.5,100,10.3,766,0,95
2018,6,8,3,30,1.5,100,10.100000000000001,766,0,96
2018,6,8,4,0,1.6,100,9.9,766,0,97
2018,6,8,4,30,1.6,100,9.700000000000001,766,0,97
2018,6,8,5,0,1.6,100,9.600000000000001,766,0,97
2018,6,8,5,30,1.7000000000000002,100,9.600000000000001,766,0,96
2018,6,8,6,0,1.8,100,9.700000000000001,766,0,96
2018,6,8,6,30,2.7,100,11,767,29,94
2018,6,8,7,0,3.5,90.48,12.200000000000001,767,103,92
2018,6,8,7,30,4.2,83.12,13.5,767,198,91
2018,6,8,8,0,4.800000000000001,74.4,14.8,767,275,90
2018,6,8,8,30,5,69.35000000000001,15.9,767,370,89
2018,6,8,9,0,5.300000000000001,64.79,17,767,543,89
2018,6,8,9,30,5.300000000000001,61.22,17.900000000000002,767,556,89
2018,6,8,10,0,5.4,58.51,18.8,767,604,88
2018,6,8,10,30,5.300000000000001,56.02,19.5,767,632,88
2018,6,8,11,0,5.300000000000001,54.4,20.200000000000003,767,595,88
2018,6,8,11,30,5.2,52.68,20.700000000000003,766,633,88
2018,6,8,12,0,5.1000000000000005,51.94,21.1,766,656,89
2018,6,8,12,30,4.9,51.31,21.3,766,665,89
2018,6,8,13,0,4.800000000000001,51.17,21.5,766,613,89
2018,6,8,13,30,4.6000000000000005,51.730000000000004,21.3,765,558,89
2018,6,8,14,0,4.4,52.53,21.200000000000003,765,597,90
2018,6,8,14,30,4.2,53.83,20.8,765,519,91
2018,6,8,15,0,4,55.67,20.400000000000002,765,488,92
2018,6,8,15,30,3.7,57.77,19.8,765,443,92
2018,6,8,16,0,3.5,60.86,19.200000000000003,765,367,92
2018,6,8,16,30,3,63.97,18.400000000000002,765,285,91
2018,6,8,17,0,2.6,70.02,17.5,765,202,91
2018,6,8,17,30,2.1,74.58,16.5,765,123,92
2018,6,8,18,0,1.6,85.3,15.5,766,31,94
2018,6,8,18,30,1.6,85.3,15.5,766,0,94
2018,6,8,19,0,1.1,89.59,14.600000000000001,766,0,92
2018,6,8,19,30,1.1,92.64,14.100000000000001,767,0,91
2018,6,8,20,0,1,94.74,13.700000000000001,767,0,89
2018,6,8,20,30,1,96.60000000000001,13.4,767,0,88
2018,6,8,21,0,0.9,99.31,13,767,0,86
2018,6,8,21,30,0.9,100,12.700000000000001,767,0,85
2018,6,8,22,0,0.8,100,12.4,768,0,84
2018,6,8,22,30,0.8,100,12.200000000000001,768,0,84
2018,6,8,23,0,0.8,100,11.9,768,0,84
2018,6,8,23,30,0.9,100,11.700000000000001,767,0,84
2018,6,9,0,0,1.1,100,11.5,767,0,85
2018,6,9,0,30,1.2000000000000002,100,11.3,767,0,87
2018,6,9,1,0,1.3,100,11.100000000000001,767,0,89
2018,6,9,1,30,1.4000000000000001,100,10.9,767,0,90
2018,6,9,2,0,1.5,100,10.700000000000001,766,0,91
2018,6,9,2,30,1.5,100,10.5,766,0,92
2018,6,9,3,0,1.5,100,10.4,766,0,92
2018,6,9,3,30,1.5,100,10.3,766,0,93
2018,6,9,4,0,1.5,100,10.200000000000001,766,0,93
2018,6,9,4,30,1.5,100,10.100000000000001,767,0,93
2018,6,9,5,0,1.6,100,10,767,0,93
2018,6,9,5,30,1.6,100,10.100000000000001,767,0,92
2018,6,9,6,0,1.7000000000000002,100,10.100000000000001,767,0,91
2018,6,9,6,30,2.4000000000000004,99.10000000000001,11.5,767,28,89
2018,6,9,7,0,3.2,89.22,12.8,767,117,87
2018,6,9,7,30,3.6,82,14.100000000000001,767,232,86
2018,6,9,8,0,4,73.75,15.3,768,351,85
2018,6,9,8,30,4.2,68.32000000000001,16.5,768,467,86
2018,6,9,9,0,4.3,63.03,17.7,768,562,87
2018,6,9,9,30,4.3,59.21,18.7,768,660,88
2018,6,9,10,0,4.3,56.24,19.6,767,760,89
2018,6,9,10,30,4.3,54.19,20.200000000000003,767,831,89
2018,6,9,11,0,4.2,52.6,20.8,767,851,90
2018,6,9,11,30,4.2,51.65,21.1,767,851,90
2018,6,9,12,0,4.1000000000000005,50.89,21.400000000000002,767,884,90
2018,6,9,12,30,4.1000000000000005,50.82,21.400000000000002,766,806,90
2018,6,9,13,0,4,50.71,21.5,766,704,89
2018,6,9,13,30,3.8000000000000003,51.65,21.200000000000003,766,690,88
2018,6,9,14,0,3.6,52.730000000000004,20.900000000000002,766,613,88
2018,6,9,14,30,3.4000000000000004,53.71,20.6,766,526,86
2018,6,9,15,0,3.2,55.300000000000004,20.200000000000003,765,531,85
2018,6,9,15,30,2.9000000000000004,57.39,19.6,765,495,83
2018,6,9,16,0,2.6,60.160000000000004,19,765,354,82
2018,6,9,16,30,2.3000000000000003,63.32,18.2,766,318,82
2018,6,9,17,0,1.9000000000000001,67.89,17.400000000000002,766,240,82
2018,6,9,17,30,1.5,72.78,16.3,766,124,87
2018,6,9,18,0,1.1,82.9,15.100000000000001,766,32,92
2018,6,9,18,30,1.1,82.9,15.100000000000001,766,0,92
2018,6,9,19,0,0.7000000000000001,90.33,13.9,767,0,94
2018,6,9,19,30,0.6000000000000001,92.7,13.5,767,0,93
2018,6,9,20,0,0.6000000000000001,96.05,13.100000000000001,767,0,93
2018,6,9,20,30,0.6000000000000001,97.95,12.8,767,0,92
2018,6,9,21,0,0.6000000000000001,100,12.5,767,0,92
2018,6,9,21,30,0.6000000000000001,100,12.3,767,0,91
2018,6,9,22,0,0.7000000000000001,100,12,767,0,90
2018,6,9,22,30,0.8,100,11.9,767,0,89
2018,6,9,23,0,0.8,100,11.700000000000001,767,0,88
2018,6,9,23,30,0.9,100,11.600000000000001,767,0,89
2018,6,10,0,0,1,100,11.4,767,0,90
2018,6,10,0,30,1.1,100,11.100000000000001,767,0,92
2018,6,10,1,0,1.1,100,10.9,766,0,93
2018,6,10,1,30,1.1,100,10.8,766,0,93
2018,6,10,2,0,1.2000000000000002,100,10.600000000000001,766,0,93
2018,6,10,2,30,1.2000000000000002,100,10.5,766,0,93
2018,6,10,3,0,1.2000000000000002,100,10.3,766,0,92
2018,6,10,3,30,1.2000000000000002,100,10.200000000000001,766,0,92
2018,6,10,4,0,1.1,100,10.100000000000001,766,0,91
2018,6,10,4,30,1.2000000000000002,100,10,766,0,91
2018,6,10,5,0,1.3,100,9.9,766,0,91
2018,6,10,5,30,1.5,100,10.100000000000001,766,0,91
2018,6,10,6,0,1.7000000000000002,100,10.3,766,0,91
2018,6,10,6,30,2.4000000000000004,99.69,11.700000000000001,767,27,90
2018,6,10,7,0,3.2,91.63,13,767,116,89
2018,6,10,7,30,3.6,83.69,14.4,767,230,88
2018,6,10,8,0,4.1000000000000005,75.96000000000001,15.8,767,349,86
2018,6,10,8,30,4.3,70.4,17,767,444,85
2018,6,10,9,0,4.4,64.15,18.3,767,524,83
2018,6,10,9,30,4.4,60.65,19.200000000000003,767,528,82
2018,6,10,10,0,4.4,56.480000000000004,20.200000000000003,767,611,81
2018,6,10,10,30,4.3,54.1,20.900000000000002,767,656,80
2018,6,10,11,0,4.2,51.32,21.700000000000003,767,742,79
2018,6,10,11,30,4,50.02,22.1,766,703,79
2018,6,10,12,0,3.9000000000000004,48.45,22.5,766,718,78
2018,6,10,12,30,3.7,48.74,22.400000000000002,766,679,78
2018,6,10,13,0,3.5,49.25,22.200000000000003,765,634,78
2018,6,10,13,30,3.3000000000000003,49.85,22,765,547,79
2018,6,10,14,0,3.2,50.730000000000004,21.8,765,561,80
2018,6,10,14,30,2.9000000000000004,51.67,21.5,765,449,81
